ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,incognito_mode
2025-02-17T07:50:35Z,android,227252,Oldies Station,Twenty One Pilots,Clancy,spotify:track:7dI0mSvbdJTynUnEkWIom1,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T07:53:59Z,android,203853,At The Risk Of Feeling Dumb,Twenty One Pilots,Clancy,spotify:track:0ZucyPms79Cydv0RMYV2Oi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T07:56:54Z,android,174186,Shy Away,Twenty One Pilots,Scaled And Icy,spotify:track:2nG54Y4a3sH9YpfxMolOyi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:00:31Z,android,215843,The Outside,Twenty One Pilots,Scaled And Icy,spotify:track:0yzj6eBs5a6X6d3P5qaQ5J,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:00:54Z,android,21999,Saturday,Twenty One Pilots,Scaled And Icy,spotify:track:60dwJ8dnqZ4WrIdiu7LkNR,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-17T08:01:00Z,android,6351,Never Take It,Twenty One Pilots,Scaled And Icy,spotify:track:1edgaGx2x2AQeWtL2OPEMW,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-17T08:01:02Z,android,1871,Formidable,Twenty One Pilots,Scaled And Icy,spotify:track:2jfyY5GIc7wsYVIrCnjblC,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-17T08:01:03Z,android,644,Bounce Man,Twenty One Pilots,Scaled And Icy,spotify:track:2GkmE8BrD00ngyjs2PT9Fp,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,FALSE
2025-02-17T08:03:59Z,android,175526,Formidable,Twenty One Pilots,Scaled And Icy,spotify:track:2jfyY5GIc7wsYVIrCnjblC,,,,backbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:07:04Z,android,184653,Bounce Man,Twenty One Pilots,Scaled And Icy,spotify:track:2GkmE8BrD00ngyjs2PT9Fp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:10:51Z,android,226449,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:14:35Z,android,224398,Mulberry Street,Twenty One Pilots,Scaled And Icy,spotify:track:19kX6hSlYH31js2SL4jgrj,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:18:42Z,android,245842,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:22:01Z,android,198360,Pet Cheetah,Twenty One Pilots,Trench,spotify:track:7daBwTiPNOVgoMUG4SICgh,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:26:42Z,android,280493,Leave the City,Twenty One Pilots,Trench,spotify:track:5HCXMBxZIVaVLXpyoqPM3g,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:30:27Z,android,225040,Nico and the Niners,Twenty One Pilots,Trench,spotify:track:5SehvGGC53A7SZKCLXQcyt,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:34:28Z,android,240266,Neon Gravestones,Twenty One Pilots,Trench,spotify:track:0sXvjZV7p4uvyPN4uQo3FH,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:37:53Z,android,203625,Good Day,Twenty One Pilots,Scaled And Icy,spotify:track:3uwYgNxFDfx1GoLB6tLoUn,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:41:36Z,android,222362,Choker,Twenty One Pilots,Scaled And Icy,spotify:track:732E6ibFkQR5lNIPEeiEnx,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:44:31Z,android,174249,Shy Away,Twenty One Pilots,Scaled And Icy,spotify:track:2nG54Y4a3sH9YpfxMolOyi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:48:08Z,android,216084,The Outside,Twenty One Pilots,Scaled And Icy,spotify:track:0yzj6eBs5a6X6d3P5qaQ5J,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:48:19Z,android,10665,Saturday,Twenty One Pilots,Scaled And Icy,spotify:track:60dwJ8dnqZ4WrIdiu7LkNR,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-17T08:48:20Z,android,1043,Never Take It,Twenty One Pilots,Scaled And Icy,spotify:track:1edgaGx2x2AQeWtL2OPEMW,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-17T08:52:04Z,android,223562,Mulberry Street,Twenty One Pilots,Scaled And Icy,spotify:track:19kX6hSlYH31js2SL4jgrj,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:55:00Z,android,175565,Formidable,Twenty One Pilots,Scaled And Icy,spotify:track:2jfyY5GIc7wsYVIrCnjblC,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T08:58:06Z,android,184714,Bounce Man,Twenty One Pilots,Scaled And Icy,spotify:track:2GkmE8BrD00ngyjs2PT9Fp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:01:52Z,android,225728,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:05:58Z,android,245842,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-17T09:07:29Z,android,89975,We Don't Believe What's on TV,Twenty One Pilots,Blurryface,spotify:track:22OqansuvEMQu9W0EfiGTI,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-17T09:10:15Z,android,166736,Departure Lane,Talha Anjum,My Terrible Mind,spotify:track:7wGgYAOMhhRObOGdWlJ9Hi,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:13:06Z,android,169902,BTDT (Been There Done That),Bilal Saeed,BTDT (Been There Done That),spotify:track:0hVdUJRUZYDNtOztuJSWoz,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:16:11Z,android,185000,Maand,Bayaan,Safar,spotify:track:2ZzZ2qwZBWlDKs420hhloc,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:19:01Z,android,166736,Departure Lane,Talha Anjum,My Terrible Mind,spotify:track:7wGgYAOMhhRObOGdWlJ9Hi,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-17T09:23:28Z,android,265817,Jhol,Maanu,Jhol,spotify:track:4XTgFBxBHN6var1BzAgE1m,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:26:11Z,android,162486,Sapna,Bayaan,Sapna,spotify:track:2dLS3wolNYLQoffbjUYoQy,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:27:48Z,android,82339,Loneliness,Talha Anjum,My Terrible Mind,spotify:track:4MoLtcLhog3fX3dVjHcEGq,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-17T09:32:24Z,android,277013,Trapdoor,Twenty One Pilots,Twenty One Pilots,spotify:track:4xRa7LJngukvUEg9XBoZZy,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:36:25Z,android,239398,Neon Gravestones,Twenty One Pilots,Trench,spotify:track:0sXvjZV7p4uvyPN4uQo3FH,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:40:50Z,android,265373,The Hype,Twenty One Pilots,Trench,spotify:track:7I3skNaQdvZSS7zXY2VHId,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:43:38Z,android,166736,Departure Lane,Talha Anjum,My Terrible Mind,spotify:track:7wGgYAOMhhRObOGdWlJ9Hi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:48:04Z,android,265817,Jhol,Maanu,Jhol,spotify:track:4XTgFBxBHN6var1BzAgE1m,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T09:48:22Z,android,13232,Maand,Bayaan,Safar,spotify:track:2ZzZ2qwZBWlDKs420hhloc,,,,trackdone,logout,FALSE,FALSE,FALSE,FALSE
2025-02-17T14:15:06Z,windows,37006,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,clickrow,logout,FALSE,FALSE,FALSE,FALSE
2025-02-17T14:18:28Z,windows,188546,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,appload,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T14:22:12Z,windows,223006,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,logout,FALSE,FALSE,FALSE,FALSE
2025-02-17T14:55:56Z,android,222176,Choker,Twenty One Pilots,Scaled And Icy,spotify:track:732E6ibFkQR5lNIPEeiEnx,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T14:58:51Z,android,174294,Shy Away,Twenty One Pilots,Scaled And Icy,spotify:track:2nG54Y4a3sH9YpfxMolOyi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T15:02:28Z,android,216014,The Outside,Twenty One Pilots,Scaled And Icy,spotify:track:0yzj6eBs5a6X6d3P5qaQ5J,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T15:02:39Z,android,10967,Saturday,Twenty One Pilots,Scaled And Icy,spotify:track:60dwJ8dnqZ4WrIdiu7LkNR,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-17T15:02:41Z,android,1330,Never Take It,Twenty One Pilots,Scaled And Icy,spotify:track:1edgaGx2x2AQeWtL2OPEMW,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-17T15:06:24Z,android,223583,Mulberry Street,Twenty One Pilots,Scaled And Icy,spotify:track:19kX6hSlYH31js2SL4jgrj,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T15:09:20Z,android,175323,Formidable,Twenty One Pilots,Scaled And Icy,spotify:track:2jfyY5GIc7wsYVIrCnjblC,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T15:12:26Z,android,184491,Bounce Man,Twenty One Pilots,Scaled And Icy,spotify:track:2GkmE8BrD00ngyjs2PT9Fp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T15:16:13Z,android,225714,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T15:20:18Z,android,245842,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-17T15:23:19Z,android,180000,Backslide,Twenty One Pilots,Clancy,spotify:track:6fNaHkjAxP6rI2sZhT7QJn,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T15:23:28Z,android,7965,The Line (from the series Arcane League of Legends),Arcane,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),spotify:track:1QJbDTZAO8rpGOMG4UahFM,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-17T15:27:22Z,android,223065,Choker,Twenty One Pilots,Scaled And Icy,spotify:track:732E6ibFkQR5lNIPEeiEnx,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T15:31:06Z,android,224398,Mulberry Street,Twenty One Pilots,Scaled And Icy,spotify:track:19kX6hSlYH31js2SL4jgrj,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T15:34:53Z,android,225410,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-17T15:35:06Z,android,9166,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,logout,FALSE,FALSE,FALSE,FALSE
2025-02-18T09:54:01Z,android,10647,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-18T09:54:03Z,android,1618,Formidable,Twenty One Pilots,Scaled And Icy,spotify:track:2jfyY5GIc7wsYVIrCnjblC,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-18T09:58:08Z,android,245842,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-18T10:01:51Z,android,223065,Choker,Twenty One Pilots,Scaled And Icy,spotify:track:732E6ibFkQR5lNIPEeiEnx,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-18T10:58:39Z,android,14644,Choker,Twenty One Pilots,Scaled And Icy,spotify:track:732E6ibFkQR5lNIPEeiEnx,,,,fwdbtn,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2025-02-20T15:49:56Z,android,5868,Never Take It,Twenty One Pilots,Scaled And Icy,spotify:track:1edgaGx2x2AQeWtL2OPEMW,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-20T15:53:39Z,android,222322,Choker,Twenty One Pilots,Scaled And Icy,spotify:track:732E6ibFkQR5lNIPEeiEnx,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-20T15:54:01Z,android,21489,Shy Away,Twenty One Pilots,Scaled And Icy,spotify:track:2nG54Y4a3sH9YpfxMolOyi,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-20T15:57:47Z,android,225654,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-20T16:01:53Z,android,245842,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-20T16:16:30Z,android,131271,Midwest Indigo,Twenty One Pilots,Clancy,spotify:track:7GVQS66ukm48XZVymA3ZUg,,,,trackdone,logout,FALSE,FALSE,FALSE,FALSE
2025-02-20T20:52:02Z,android,223065,Choker,Twenty One Pilots,Scaled And Icy,spotify:track:732E6ibFkQR5lNIPEeiEnx,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-20T20:55:49Z,android,225464,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-20T20:59:55Z,android,245842,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-20T21:03:40Z,android,224398,Mulberry Street,Twenty One Pilots,Scaled And Icy,spotify:track:19kX6hSlYH31js2SL4jgrj,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-20T21:06:06Z,android,145946,Levitate,Twenty One Pilots,Trench,spotify:track:2uBhGx3m5iJrtsql8Qk00j,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-20T21:08:46Z,android,158866,Lavish,Twenty One Pilots,Clancy,spotify:track:49oxuPnuWOL793zpF6zgLQ,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-20T21:12:52Z,android,245842,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-20T21:16:39Z,android,226449,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-20T21:16:40Z,android,0,Shy Away,Twenty One Pilots,Scaled And Icy,spotify:track:2nG54Y4a3sH9YpfxMolOyi,,,,trackdone,backbtn,FALSE,TRUE,FALSE,FALSE
2025-02-20T21:17:18Z,android,480,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,backbtn,logout,FALSE,FALSE,FALSE,FALSE
2025-02-21T01:37:32Z,android,223065,Choker,Twenty One Pilots,Scaled And Icy,spotify:track:732E6ibFkQR5lNIPEeiEnx,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T01:41:19Z,android,226449,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T01:45:04Z,android,224398,Mulberry Street,Twenty One Pilots,Scaled And Icy,spotify:track:19kX6hSlYH31js2SL4jgrj,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T01:49:11Z,android,245842,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T01:52:59Z,android,228000,Oldies Station,Twenty One Pilots,Clancy,spotify:track:7dI0mSvbdJTynUnEkWIom1,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T01:55:26Z,android,145946,Levitate,Twenty One Pilots,Trench,spotify:track:2uBhGx3m5iJrtsql8Qk00j,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T01:58:21Z,android,175044,Shy Away,Twenty One Pilots,Scaled And Icy,spotify:track:2nG54Y4a3sH9YpfxMolOyi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T01:58:30Z,android,7561,Shy Away,Twenty One Pilots,Scaled And Icy,spotify:track:2nG54Y4a3sH9YpfxMolOyi,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-21T01:58:31Z,android,632,The Outside,Twenty One Pilots,Scaled And Icy,spotify:track:0yzj6eBs5a6X6d3P5qaQ5J,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-21T01:58:32Z,android,0,Saturday,Twenty One Pilots,Scaled And Icy,spotify:track:60dwJ8dnqZ4WrIdiu7LkNR,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-21T01:58:33Z,android,1070,Never Take It,Twenty One Pilots,Scaled And Icy,spotify:track:1edgaGx2x2AQeWtL2OPEMW,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-21T01:58:34Z,android,996,Mulberry Street,Twenty One Pilots,Scaled And Icy,spotify:track:19kX6hSlYH31js2SL4jgrj,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-21T01:58:35Z,android,587,Formidable,Twenty One Pilots,Scaled And Icy,spotify:track:2jfyY5GIc7wsYVIrCnjblC,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-21T01:58:36Z,android,870,Bounce Man,Twenty One Pilots,Scaled And Icy,spotify:track:2GkmE8BrD00ngyjs2PT9Fp,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-21T02:02:21Z,android,225686,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T02:06:27Z,android,245842,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-21T02:09:20Z,android,172560,Legend,Twenty One Pilots,Trench,spotify:track:1CDVadnneswMxi6gBqJTtC,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T02:12:33Z,android,192000,The Line (from the series Arcane League of Legends),Arcane,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),spotify:track:1QJbDTZAO8rpGOMG4UahFM,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T02:16:15Z,android,221635,Sad Happy,Circa Waves,Sad Happy,spotify:track:3SymLVYLCAyO8b0hC3SV13,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T02:26:24Z,android,7552,The Kids Aren't Alright,Fall Out Boy,American Beauty/American Psycho,spotify:track:3x7NGlfDKQYN2wnwEnL7r9,,,,trackdone,logout,FALSE,FALSE,FALSE,FALSE
2025-02-21T02:29:13Z,android,1480,Sad Happy,Circa Waves,Sad Happy,spotify:track:3SymLVYLCAyO8b0hC3SV13,,,,backbtn,logout,FALSE,FALSE,FALSE,FALSE
2025-02-21T02:39:41Z,android,18360,Sad Happy,Circa Waves,Sad Happy,spotify:track:3SymLVYLCAyO8b0hC3SV13,,,,appload,logout,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:12:04Z,android,169621,Legend,Twenty One Pilots,Trench,spotify:track:1CDVadnneswMxi6gBqJTtC,,,,remote,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-21T16:15:48Z,android,221756,Choker,Twenty One Pilots,Scaled And Icy,spotify:track:732E6ibFkQR5lNIPEeiEnx,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:15:52Z,android,3292,Shy Away,Twenty One Pilots,Scaled And Icy,spotify:track:2nG54Y4a3sH9YpfxMolOyi,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-21T16:19:37Z,android,222613,Mulberry Street,Twenty One Pilots,Scaled And Icy,spotify:track:19kX6hSlYH31js2SL4jgrj,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:22:33Z,android,175550,Formidable,Twenty One Pilots,Scaled And Icy,spotify:track:2jfyY5GIc7wsYVIrCnjblC,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:25:38Z,android,183815,Bounce Man,Twenty One Pilots,Scaled And Icy,spotify:track:2GkmE8BrD00ngyjs2PT9Fp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:29:24Z,android,225489,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:33:29Z,android,243373,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:37:17Z,android,226824,Oldies Station,Twenty One Pilots,Clancy,spotify:track:7dI0mSvbdJTynUnEkWIom1,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:37:35Z,android,18524,The Line (from the series Arcane League of Legends),Arcane,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),spotify:track:1QJbDTZAO8rpGOMG4UahFM,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-21T16:42:10Z,android,272345,Trapdoor,Twenty One Pilots,Twenty One Pilots,spotify:track:4xRa7LJngukvUEg9XBoZZy,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:42:33Z,android,22884,"A Car, a Torch, a Death",Twenty One Pilots,Twenty One Pilots,spotify:track:003NOwks3Z1XDDt8cFbENd,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-21T16:45:00Z,android,144506,Levitate,Twenty One Pilots,Trench,spotify:track:2uBhGx3m5iJrtsql8Qk00j,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:49:19Z,android,257736,Morph,Twenty One Pilots,Trench,spotify:track:01vv2AjxgP4uUyb8waYO5Y,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:49:21Z,android,2325,My Blood,Twenty One Pilots,Trench,spotify:track:5HeKOKc4phmLn8e4I7EkzD,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2025-02-21T16:52:40Z,android,195816,Pet Cheetah,Twenty One Pilots,Trench,spotify:track:7daBwTiPNOVgoMUG4SICgh,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T16:55:57Z,android,169418,Legend,Twenty One Pilots,Trench,spotify:track:1CDVadnneswMxi6gBqJTtC,,,,trackdone,remote,FALSE,FALSE,FALSE,FALSE
2025-02-21T17:01:16Z,android,223065,Choker,Twenty One Pilots,Scaled And Icy,spotify:track:732E6ibFkQR5lNIPEeiEnx,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T17:05:03Z,android,225491,No Chances,Twenty One Pilots,Scaled And Icy,spotify:track:2OdfQjIJlomZFUBTEDKMre,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T17:09:09Z,android,245842,Redecorate,Twenty One Pilots,Scaled And Icy,spotify:track:2XPmTamsj7d9i3gzLCL4JI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T17:11:35Z,android,145946,Levitate,Twenty One Pilots,Trench,spotify:track:2uBhGx3m5iJrtsql8Qk00j,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T17:15:20Z,android,224398,Mulberry Street,Twenty One Pilots,Scaled And Icy,spotify:track:19kX6hSlYH31js2SL4jgrj,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T17:18:16Z,android,174281,Shy Away,Twenty One Pilots,Scaled And Icy,spotify:track:2nG54Y4a3sH9YpfxMolOyi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T17:21:53Z,android,215936,The Outside,Twenty One Pilots,Scaled And Icy,spotify:track:0yzj6eBs5a6X6d3P5qaQ5J,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2025-02-21T17:22:03Z,android,10009,Saturday,Twenty One Pilots,Scaled And Icy,spotify:track:60dwJ8dnqZ4WrIdiu7LkNR,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-21T17:22:05Z,android,1137,Never Take It,Twenty One Pilots,Scaled And Icy,spotify:track:1edgaGx2x2AQeWtL2OPEMW,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2025-02-21T17:25:48Z,android,223336,Mulberry Street,Twenty One Pilots,Scaled And Icy,spotify:track:19kX6hSlYH31js2SL4jgrj,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
